"ind_ID","pot_ID","pot_number","sp","sp_group","Richness","CRichGroup","Group","Comp","mean_phydist","ABM","UBM","LTO","MLA","SLA","LDMC","SSD","Chl","Height","SRL","RD","RTD","SRA","Above_PC1","Above_PC2","Below_PC1","Below_PC2"
"CT-R1-G0-QC-181288","CT-R1-G0-QC-1",1,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,3.17,1.68,-0.963286164566055,-0.797285536580415,-0.509777842533533,0.562264742856472,1.67772898756578,-1.09407417705034,0.521510525154493,-0.512112894313512,-0.479729084113492,1.20929433650917,-1.00544405662773,-0.767888815540583,1.31358548078133,-1.20930837279321,0.2515638697763
"CT-R1-G0-QC-181289","CT-R1-G0-QC-1",1,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,5.97,3.09,-0.95566846507627,-0.964317049490852,-0.938466354638275,0.665127548570642,1.47839287455379,-0.876109900207897,1.05844246628099,-0.121813016807101,-0.554952760196875,0.82850677912213,-0.530062794117772,-0.949127850556667,1.35216830768365,-0.755224688586188,0.409362630421644
"CT-R1-G0-QC-181378","CT-R1-G0-QC-13",13,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,2.6,1.35,-0.785770682470065,-0.920805384777341,-0.765435917925505,1.44394595926173,1.51834602329863,-0.835241598299939,0.226965003165101,-0.150899903473926,0.0337465442068609,0.0150691124140564,-0.1089484574464,-1.18443421596572,1.04226950860558,-0.0773729232865006,-0.0892677355825003
"CT-R1-G0-QC-181379","CT-R1-G0-QC-13",13,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,8.66,4.09,-0.964671200836924,-0.73352762787776,-0.206253226392172,1.31659200588155,0.618831840547795,-0.712636692576066,1.68741988302917,0.271061964365839,-0.625556399481436,0.439200685196623,-0.0482858183279396,-0.65887570136886,1.42976882003018,-0.292893963723985,0.564195550062187
"CT-R1-G0-QC-181380","CT-R1-G0-QC-13",13,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,4.37,1.87,-0.956360983211705,-0.874185744012865,-0.298389293585483,1.49619373732845,2.38961588100983,-0.821618830997287,0.868215149996173,-0.564086903851154,0.418808842016367,0.0376635559818932,-0.405836696562833,-1.15415012509025,1.67948487246601,-0.228828139814153,-0.499751881433088
"CT-R1-G0-QC-181381","CT-R1-G0-QC-13",13,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,1.55,0.69,-0.969749667209615,-1.03340291713802,-0.601048484496114,1.59089283620588,2.06978264080766,-0.916978202115855,-0.297694207878502,-0.159521516473557,0.0919116228792087,-0.0523536099314386,-0.0783223706766752,-1.29075267524537,1.1308242107228,-0.0225739289495776,-0.138831302010603
"CT-R1-G0-QC-181382","CT-R1-G0-QC-13",13,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,7.81,2.13,-0.89865113854596,-0.819751763463105,0.144998066763019,1.2088309670134,1.65456054398145,-0.63090008876015,1.46957892405785,-0.445904880846008,-0.0274985589980354,0.473329931588176,-0.560698376951735,-0.736689217588439,1.65506157879598,-0.564694454260456,-0.109937011724711
"CT-R1-G0-QC-181383","CT-R1-G0-QC-13",13,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,1.07,0.78,-0.840941294018717,-0.969023413225171,-0.514781860736149,1.37047252531562,1.55195739574078,-0.0587438620487422,-0.316103303002839,1.10377615063895,-1.12286189900591,0.211045070980317,0.649090948099651,-1.05491190374288,0.665400071649301,0.194203685603132,1.20089901245333
"CT-R1-G0-QC-181384","CT-R1-G0-QC-13",13,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,5.17,2.15,-0.884800775837261,-0.787251213901585,-0.422599000788019,1.16572655870769,2.08465860165998,-0.57640901954954,1.27321524273159,0.416562593491818,-0.818531782693769,0.56400560344491,-0.015741269494833,-1.00119095867895,1.60526394274156,-0.345560966698229,0.766232502753543
"CT-R1-G0-QC-181385","CT-R1-G0-QC-13",13,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,3.84,1.95,-0.934200402877787,-1.06457147696341,-1.15826300658183,1.16572655870769,2.22418489575712,-0.726259459878719,0.552192350361721,0.0836077173436366,-0.579356031493217,0.605266675797118,-0.267482795576374,-1.37353074338945,1.33706592949367,-0.497048144490783,0.479560415067041
"CT-R1-G0-QC-181291","CT-R1-G0-QC-2",2,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,5.71,3.5,-0.793850060809142,-0.493059080848805,0.316516678723443,0.607981546401873,2.05771346482871,-0.658145623365456,0.828328777226776,-0.026980280230374,-0.816754845463453,1.1245356745165,-0.625280375452036,-0.488058514410962,1.46546466355058,-0.968763498867212,0.658135069555252
"CT-R1-G0-QC-181292","CT-R1-G0-QC-2",2,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,24.52,0.28,-0.700821791236214,-0.952625139555241,1.61253853248051,0.381226199006299,2.52668726820581,-1.4482661269193,-0.59837609490934,-0.341566809386486,-0.468297454598458,0.975333460924365,-0.761076997122387,-0.240494326103183,1.42759142878193,-0.954217245047735,0.282831590442304
"CT-R1-G0-QC-181295","CT-R1-G0-QC-2",2,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,8.17,3.63,-0.8531757810319,-0.433918736564727,-0.235118439510024,0.649864035055871,1.53246279726801,-0.957846504023812,1.79480627125447,-0.217616340398229,-0.534044132120155,0.918033022165615,-0.644612448278476,-0.568527449879225,1.71736834382055,-0.863403366115132,0.368509035761169
"CT-R1-G0-QC-181296","CT-R1-G0-QC-2",2,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,7.85,4.44,-0.897958620410525,-0.699872687211595,-0.407424835364753,0.718332450262919,1.67772898756578,-0.94422373672116,1.68741988302917,0.0297856304485868,-0.421682467923165,0.433620993913351,-0.211469796226223,-0.74892918178713,1.72338023345958,-0.37159539232214,0.33260167990925
"CT-R1-G0-QC-181298","CT-R1-G0-QC-3",3,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,3.58,2.29,-0.842788009000376,-0.835380443033673,0.208980724448637,1.02755071860334,1.19751016473774,-0.88973266751055,1.16276067198556,0.784788858112426,-0.854781302192218,0.156162316481677,0.459109202444298,-0.592546569808382,1.4490588597273,0.12411472733876,0.886411111989856
"CT-R1-G0-QC-181299","CT-R1-G0-QC-3",3,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,5.56,3.52,-1.04223323200564,-0.730508451142537,0.095087908915881,0.708263566206114,1.49252264654605,-1.1349424789583,0.98480608578364,0.47288346046998,-0.988880831840076,0.778429026132304,-0.0932304555269904,-0.528869215904894,1.5692565625654,-0.502881074497389,0.929680953071713
"CT-R1-G0-QC-181300","CT-R1-G0-QC-3",3,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,5.85,4.23,-0.903267926207861,0.24748281278043,1.73608160910076,1.0727117609749,1.13259687171429,-0.167726000469963,1.31923798054243,1.26609066683849,-1.40687569965144,0.530155173179412,0.587840542977799,0.296839295549916,1.47061090070906,-0.00654733609384605,1.49915090460646
"CT-R1-G0-QC-181301","CT-R1-G0-QC-3",3,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,2.87,1.2,-1.01522502472367,-0.74356195055659,0.170871333852544,1.0727117609749,1.0174281048979,-1.24392461737952,0.368101399118352,-0.578264805960388,-0.400122296195329,1.1738292286079,-1.03178092520749,-0.551765370019822,1.242495470392,-1.20215978468777,0.168326072415275
"CT-R1-G0-QC-181302","CT-R1-G0-QC-3",3,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,3.1,1.84,-0.871412091977854,-0.918141405305085,-1.17685912054457,1.0727117609749,1.27960640392041,-0.726259459878719,0.656510556066298,-0.582454051431908,0.230335033120836,0.302039480406234,-0.561868382834956,-1.13275952713882,1.05460993292034,-0.462401334966241,-0.352751070347733
"CT-R1-G0-QC-181303","CT-R1-G0-QC-3",3,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,9.2,8.31,-0.821781625512682,-0.804833478418473,-0.329598101606699,1.05303187554639,0.829935268367968,-1.02596034053708,1.85616992166892,-0.36563019514081,-1.48346169427807,2.75180240060896,-1.74108428104706,-0.713125133859732,1.56752196536028,-2.42915231947644,1.17847105229603
"CT-R1-G0-QC-181304","CT-R1-G0-QC-3",3,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,3.59,2.64,-0.925659345827922,-0.810472234968081,0.153433076622035,0.669177272173444,1.34757855134917,-1.1349424789583,0.84366968983039,1.08438838373758,-1.14288205846747,0.27136244251478,0.60301975104644,-0.512548221284723,1.43721668793436,0.137531619578605,1.21425953132337
"CT-R1-G0-QC-181305","CT-R1-G0-QC-3",3,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,8.02,4.84,-0.907653874306613,-0.76363059591425,-0.392551976561524,1.3759211156429,0.899072294513524,-1.32566122119543,1.81014718385808,-0.222697190303791,-0.437971059201063,0.778709356746695,-0.572552914758654,-0.842896553900766,1.70015837456982,-0.748209983830651,0.285711838952513
"CT-R1-G0-QC-181306","CT-R1-G0-QC-4",4,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,16.81,8.68,-0.901882889936992,-0.256586503028234,-0.12327401412458,1.04016151959471,1.34188629750801,-1.09407417705034,1.22412432240002,0.0445583383283142,-0.521250184061879,0.565396563927321,-0.272760288867593,-0.575616039326194,1.52852486595688,-0.477181276327221,0.420590839389504
"CT-R1-G0-QC-181312","CT-R1-G0-QC-4",4,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,4.41,2.7,-0.937893832979608,-1.02034941772397,-1.15424871591576,1.10538037440699,1.6086277315698,-0.317576440799141,0.665715103628466,-0.602348730363358,-0.234570977570876,0.96251588984206,-0.933770516158547,-1.19979809141888,1.07225270969398,-1.03197814130034,0.0237523783332829
"CT-R1-G0-QC-181313","CT-R1-G0-QC-4",4,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,9.29,4.82,-0.811163014195015,-0.786896016638617,-0.631811444553662,0.76252862055925,1.36096302489712,-0.767127761786676,1.53401075699303,-0.150701204696116,-0.854485145987165,1.34390872156128,-0.829481566002944,-0.816566008214936,1.46084849259153,-1.19489796201462,0.661403288870807
"CT-R1-G0-QC-181314","CT-R1-G0-QC-5",5,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,5.19,2.5,-0.852944941607254,-0.873830546749898,-0.475449388255754,1.76031392850286,1.77127161320741,-0.331199208101794,0.782306039415934,-1.37463188651232,-0.8979608768889,2.97106344139044,-2.55507760813441,-1.18442088710246,1.27311443422278,-2.98124640142327,0.405535863834844
"CT-R1-G0-QC-181316","CT-R1-G0-QC-5",5,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,3.02,2.41,-0.908346392442049,-0.913435041570767,-0.636112779254932,2.02449913967029,1.59343526374298,-0.358444742707099,0.0459422344424546,-0.342468970048253,-0.537005694170682,1.08119013718578,-0.819106193008883,-1.3059693800893,0.95684148995426,-1.04332467934128,0.341043322785008
"CT-R1-G0-QC-181317","CT-R1-G0-QC-5",5,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,6.36,4.07,-0.541542620086179,-0.525115633831616,0.0649138865263673,1.70618960446179,1.59343526374298,-0.794373296391982,1.53401075699303,-0.875173986683204,0.0450597112398734,0.919716816351579,-1.09850370725291,-0.909037643462796,1.59287079865113,-1.08582267131713,-0.272521790825866
"CT-R1-G0-QC-181318","CT-R1-G0-QC-5",5,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,1.93,0.72,-0.918272485762784,-0.652098655342475,0.0963322011502291,2.44228039331655,1.87126545441055,-0.508295183036277,-0.153489629404529,1.66532695000827,-1.64107602660711,0.489949195674022,0.88467272076555,-1.17350283368943,1.12876038547918,0.177909350448504,1.81532615307783
"CT-R1-G0-QC-181319","CT-R1-G0-QC-5",5,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,2.56,1.21,-0.842788009000376,-0.864240220649777,-0.536437913901168,1.81947685393288,1.74994940060549,0.145597647491046,0.368101399118352,1.40891753339163,-0.691184614521113,-0.902478893353974,1.4631936323979,-1.20595951259391,0.957731242660857,1.22546546688094,0.894057740118379
"CT-R1-G0-QC-181320","CT-R1-G0-QC-5",5,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,1.74,1.08,-0.833785273239722,-0.587541552798143,0.482648517777073,2.34032186607698,2.62416026056965,-1.03958310783973,-0.0614441537828445,0.134129387491176,-0.756338979632704,0.821396108772906,-0.3498932360724,-1.16791020888687,1.560294444749,-0.659667299712289,0.64423117466621
"CT-R1-G0-QC-181321","CT-R1-G0-QC-5",5,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,4.4,2.75,-0.813702247312109,-0.743828348503816,-0.453629640764277,1.89948126240032,2.05249435948978,-0.671768390668108,0.935715165452075,0.743229507195983,-1.04361049853381,0.529674185528741,0.227914115420198,-1.26129779562113,1.51042823293194,-0.199635475812773,1.04332562327085
"CT-R1-G0-QC-181323","CT-R1-G0-QC-6",6,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,5.21,2.3,-0.873489646384159,-0.869792514726436,-0.355642119452406,0.915354099631957,1.54136250259654,-0.712636692576066,0.926510617889907,-0.245320832140894,-0.160413463825682,0.403505014506387,-0.384653811159431,-0.821967719762942,1.33623933788183,-0.439020892458579,0.047902384632297
"CT-R1-G0-QC-181324","CT-R1-G0-QC-6",6,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,2.31,0.73,-0.89172595719161,-0.607787796787287,0.231281747602931,1.12801019238826,1.58062591688623,-1.43464335961665,0.260715010893053,2.14492515056009,-0.408118513731752,-2.27337780878211,2.71369441338953,-0.652758903603196,1.38877656600448,2.62875158344125,0.829274770687967
"CT-R1-G0-QC-181325","CT-R1-G0-QC-6",6,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,10.02,3.51,-0.884339097126472,-0.511262940575886,-0.11936291211202,0.740452282666164,1.08896070759922,-0.930600969418507,2.46980642581349,0.485675236514808,-0.708006286968105,0.297092317807679,0.176625055873871,-0.478314997090978,1.87567645620914,-0.0990893729800993,0.686797135072629
"CT-R1-G0-QC-181326","CT-R1-G0-QC-6",6,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,10.1,3.82,-0.638725998471717,-0.305070929423289,0.236038047359037,0.740452282666164,1.28306639573424,-0.88973266751055,1.84082900906531,-0.599695049219217,-0.970045297198724,2.10865966124292,-1.55353021120812,-0.382828403538417,1.62922315431366,-1.98910154871893,0.655322673502909
"CT-R1-G0-QC-181327","CT-R1-G0-QC-6",6,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,4.94,2.75,-0.886647490957423,-0.152513704978775,0.430403864813003,1.00744149121616,1.27346314938925,-1.01233757323442,1.19651067971352,0.835972148116853,-0.61501323858156,-0.294824334086911,0.738952180587095,-0.324995796421659,1.53739378027376,0.517639826629615,0.690866567835854
"CT-R1-G0-QC-181328","CT-R1-G0-QC-6",6,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,4.18,2.94,-0.704284381913389,-0.502560607633184,-0.0804175484813304,1.02253223059661,1.3756764592901,-1.31203845389278,1.3959425435605,0.443465229339414,-0.226278603829401,-0.377782722304255,0.513552955087982,-0.674543554633395,1.61358824210714,0.453134173711504,0.268089563451141
"CT-R1-G0-QC-181329","CT-R1-G0-QC-6",6,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,6.12,2.99,-0.922196755150747,-0.709374213995974,-0.169418322758894,0.800473348897891,1.84664316661489,-0.126857698562005,0.76696512681232,0.488386121379291,-0.224797822804137,-0.436895255464695,0.576556607471997,-0.700116639963241,1.22434575033552,0.51823860125365,0.277661118591483
"CT-R1-G0-QC-181330","CT-R1-G0-QC-7",7,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,7.56,3.62,-0.83563198822138,0.0529679116478874,0.554367707101447,1.63622220821551,0.956289140914077,-0.494672415733625,1.90219265947977,0.660693115965232,-0.383122930025305,-0.425180684339131,0.688902580225636,-0.351937628660242,1.60052016263744,0.566577562182696,0.451639130388096
"CT-R1-G0-QC-181331","CT-R1-G0-QC-7",7,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,3.78,1.7,-0.85733088984451,-0.459315340866899,0.19035870024272,1.52523572328664,1.34757855134917,0.690508339597149,0.905033340244847,0.491867671661326,-0.518940165662468,-0.00633490220512552,0.345450429037514,-0.624069776957478,0.95560041082507,0.156695126414819,0.526081722695849
"CT-R1-G0-QC-181332","CT-R1-G0-QC-7",7,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,23.41,8.06,-0.600175822173503,-0.266532026391322,0.188345349453824,1.48279970928482,1.15597338601136,-0.644522856062803,4.01923859877852,-0.608607025818647,-0.365590482686186,1.16117717513315,-1.04582202510147,-0.585482362511969,2.40052035660155,-1.20184306474429,0.131946301837688
"CT-R1-G0-QC-181333","CT-R1-G0-QC-7",7,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,4.85,3.4,-0.856638371709075,-0.852785108919077,-0.643115570952286,1.80690473182641,1.8177928164344,-0.440181346523014,0.951056078055689,-0.0147624202985055,-0.33526408728879,0.362194356878609,-0.203422668296001,-1.26461032334591,1.36547019259796,-0.3266093922563,0.249118348262081
"CT-R1-G0-QC-181334","CT-R1-G0-QC-7",7,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,4.59,2.43,-0.968133791514099,-0.514637314574077,0.0856345805758078,1.58425652440782,1.76385519721764,-0.862487132905244,1.31923798054243,0.160363201297919,-0.138201748446731,-0.143011036073223,0.191207874342908,-0.817290362674435,1.72661063720384,0.159662974683943,0.12698202205823
"CT-R1-G0-QC-181335","CT-R1-G0-QC-7",7,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,2.88,1.96,-0.847173957237632,-0.615868534519796,-0.0766488787319497,1.82532435363961,1.6627221560689,-0.372067510009752,0.567533262965336,1.31742270153385,-0.961219842288154,-0.341610390110223,1.09598788385423,-0.975585218922238,1.21477317754623,0.727348271414102,1.1080644218544
"CT-R1-G0-QC-181336","CT-R1-G0-QC-7",7,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,6.12,2.23,-0.770304444204354,-0.222842763046327,0.292337914899173,1.6129348672949,1.49252264654605,-0.94422373672116,1.24253341752436,-0.376479161245615,0.582227835964441,-0.402770159026539,-0.0377372768093933,-0.658637642703048,1.58598337238781,0.210891247819287,-0.584648083758736
"CT-R1-G0-QC-181337","CT-R1-G0-QC-7",7,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,7.26,3.27,-0.669658475141642,-0.294237412902782,0.230790011912811,1.70433032051259,1.79563986641571,-0.549163484944235,1.58003349480387,0.126204762605357,-0.712330167561874,0.760643108747903,-0.322402494300352,-0.789249919902488,1.65963868676732,-0.611881911378887,0.604183804983123
"CT-R1-G0-QC-181338","CT-R1-G0-QC-8",8,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,13.23,4.97,-0.83424695195051,-0.598286270002908,-0.0887167895023053,1.24801680508941,1.74214859111698,-0.726259459878719,2.01571541274651,0.228034863100241,-0.953282855992742,1.0286512298671,-0.397603806540507,-0.796756778364282,1.86125349019648,-0.798005620411181,0.839332709100969
"CT-R1-G0-QC-181339","CT-R1-G0-QC-8",8,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,6.99,3.19,-0.941125584232137,-0.812559018888015,-0.61280192431125,0.823378028648363,2.28300479753089,-0.712636692576066,1.25787433012797,-4.47362481526161,-0.90127782638549,4.76573568864728,-6.82773962979824,-0.994976610182551,1.67029494628893,-6.29361799773164,-0.900123901907115
"CT-R1-G0-QC-181340","CT-R1-G0-QC-8",8,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,2.14,1.44,-0.895188547868785,-0.480183180066236,0.461222225957239,1.17690177835789,1.83411604060929,-0.590031786852193,0.0152604092352263,-0.441580360711287,0.246505161916713,0.10210507485579,-0.356394681961111,-0.568280553139852,1.15485949948586,-0.24566612374245,-0.331958673561472
"CT-R1-G0-QC-181341","CT-R1-G0-QC-8",8,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,6.17,2.74,-0.805853708397678,-0.724647696303574,-0.737124437750421,1.01140617196299,1.94184934472679,-0.52191795033893,1.10446520409183,-5.07925205092624,-0.948958975398973,5.68186590829223,-7.70582609236708,-1.02950365774076,1.39555813323917,-7.24727563181298,-0.986141259023501
"CT-R1-G0-QC-181342","CT-R1-G0-QC-8",8,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,16.57,5.24,-0.899343656681394,-0.71203819346823,-0.487042669088447,0.959279092293454,1.86209871647178,-0.412935811917709,2.20901091155205,-0.963658109794568,0.958168522658325,-0.0996206547060202,-0.606640110690343,-0.869505997062894,1.83529093882581,-0.230515087828444,-1.02041743368803
"CT-R1-G0-QC-181344","CT-R1-G0-QC-8",8,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,9.26,4.88,-0.966748755243229,-0.479383986224559,0.462720306061045,0.767990363336738,2.10344930090305,-0.508295183036277,0.926510617889907,-3.1544286144689,0.175309210222046,3.6410690472864,-4.14450625638535,-0.455669293224361,1.56643428980192,-4.15184914074184,-0.926109464114648
"CT-R1-G0-QC-181345","CT-R1-G0-QC-8",8,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,3.78,2.58,-0.859177604826168,-0.526536422883486,0.435722105820117,0.667519710421733,1.29544953025644,-0.780750529089329,0.690260563794249,-1.63119704368031,1.89029056244116,-0.236109019049179,-0.992471795237341,-0.320519371508793,1.26169648609975,-0.29463329093502,-1.88976791318548
"CT-R1-G0-QC-181346","CT-R1-G0-QC-9",9,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,2.32,1.17,-0.800544402738845,-1.01546545535816,-0.8188450748328,1.84319783647757,2.52668726820581,-0.644522856062803,0.0183285917559491,-0.881187431666012,1.3615925051811,-0.648558331995154,-0.252120990632686,-1.55373016584714,1.2396981960386,0.278606314946814,-1.31093130435821
"CT-R1-G0-QC-181347","CT-R1-G0-QC-9",9,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,2.15,1.2,-0.793619221384496,-1.00896337214746,-0.701825143074301,1.50517382842676,2.52668726820581,-0.494672415733625,0.211624090561487,-1.60056112405778,1.15463854909028,0.489347732584408,-1.36480404801216,-1.38957301121776,1.26175172561848,-0.934849760715279,-1.32527043164674
"CT-R1-G0-QC-181348","CT-R1-G0-QC-9",9,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,7.55,2.66,-0.869103698146903,-1.0838328558224,-1.22101271666589,1.31659200588155,1.73368669399697,-1.1349424789583,1.34991980574966,-0.417565092330346,0.384691647194297,-0.10549812253795,-0.227260868229538,-1.37573244963075,1.59873492375561,-0.0592702730402767,-0.437273831972369
"CT-R1-G0-QC-181349","CT-R1-G0-QC-9",9,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,4.79,2.24,-0.830553521987193,-1.07744737774598,-1.78975741026272,2.11225227842425,1.6627221560689,-0.807996063694634,0.923442435369184,0.825974476282981,-0.497498456416653,-0.463434858170163,0.823507687180612,-1.82785681515648,1.27805547209819,0.65536618081522,0.588106674911595
"CT-R1-G0-QC-181350","CT-R1-G0-QC-9",9,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,3.98,1.72,-0.846250599677551,-0.918940599146762,-0.59118674823053,1.41498252592771,1.7371560709974,-0.957846504023812,0.315942296266063,1.32292457404037,-0.900033970324269,-0.45198330186747,1.15963437353219,-1.14803652547777,1.22240133671676,0.820630069003419,1.05540949882368
"CT-R1-G0-QC-181351","CT-R1-G0-QC-9",9,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,8.72,2.91,-0.840479615169425,-0.929507717720043,-0.835170984841566,1.04148441349426,1.6269366135505,-0.780750529089329,1.65673805782194,-0.396384976610316,0.317701113611379,-0.0471716584268405,-0.244301721392129,-1.06877134521421,1.6009052158352,-0.102887671016043,-0.378453281469051
"CT-R1-G0-QC-181352","CT-R1-G0-QC-9",9,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,1.24,0.76,-0.842788009000376,-0.902423926418776,-0.555656120683186,1.17388144896735,1.58062591688623,-0.263085371588531,0.021396774276672,-0.213207446998047,0.155585206965537,-0.0688574807497849,-0.106355033517362,-0.994285489482112,0.844193150064462,-0.0257861730171083,-0.203507812474584
"CT-R1-G0-QC-181353","CT-R1-G0-QC-9",9,"QC","SS-HA-CM-CG-QC-CS-LH-ED-DO-QS",1,"CT-R1-G0",0,TRUE,0,7.98,3.17,-0.840017936458636,-0.5443850853476,0.000911333053145126,1.03641330663476,1.77127161320741,-1.24392461737952,1.45116982893351,-0.366262097820197,-0.391178378802738,0.891229232197647,-0.732473624464216,-0.711077081949899,1.7974131625837,-0.891940406930289,0.211713051145052
